label	txt
1	相信华为的品质，手机很漂亮，质感一流，不错！
1	手机不错，像素高，喜欢
1	手机质量不错，电池也很耐用，特意用过一段时间评价的，不错
1	手机很好用，和图片一样
1	必须好评！商家价格实惠，还送了这么多小礼品，包装也很结实，手机很好用，赞一个！
1	手机外观非常漂亮，非常的炫酷，我很是喜欢;其次手机系统很好用优化做得不错，边框在能接受的范围内。手机很轻盈小巧，好评。
1	运行显示非常快外观非常好看特别好用爱不拾手
1	壳子真心棒，手机到手玩了下，没有评论里说的卡的情况。五星值得
0	京东物流超级快，第一天下单，第二天就收到了，手机挺好，就是下载游戏类非常的慢
1	电池能用一天，比以前旧手机好了不少。拍照效果也很好，运行很流畅，超级快
-1	没用多长时间就老卡
1	国产手机独爱华为，这已不知道是第几个了。手感不错，速度可以。
1	妈很喜欢?！屏大，把字体调整到最大，基本可以不带老花镜了～挺不错，拍照也清晰
1	手机很漂亮，盛世美颜啊，拍照也不错，我不玩游戏性能要求不高
1	电池从早能用到晚了，不用出门还带个充电宝了，ai相机也非常惊喜
1	华为荣耀10，性价比高，用起来非常流畅。
1	外观很美，支持华为，还有赠品很多，物流也挺快的，没毛病
0	大小适中，手感好，拍照清晰。
1	手机很好使，也不卡，值得购买
1	这个手机不错，已经在这家店买过几支手机了，老板人很好，手机质量不错，包装不错，赠品不错，还送了一年优酷会员呢！
1	机没啥说的，质量很好，手感很好，外观惊艳，推荐购买！
1	和实体店一样的 用起很巴适
1	第一次用华为，预算不够买p20，就买了荣耀10，真的很喜欢呐，颜色外观美丽，手感很好，变色也酷炫，人脸识别很快，音乐音质很好，拍照也很棒哦。耳机也很棒的，京东快递也很快，是我喜欢的款式。喜欢～
-1	自己看，华为手机的保修时间是15个月，我6月3号，收到的货，说明什么，二手手机，不是原装激活的产品，大家都注意了，
1	手机不错，就是指纹不太灵敏
1	物流很快，手机外观好看拍照像素也很高手机用起来很流畅很好用，赞
-1	快递没有任何保护  有点发热
1	用了3天才来评价，反光效果的外观设计非常好，电池常规使用两天一充，照相品质确实棒
1	非常好，价格优惠，质量也很不错
1	给妈妈买的，颜色很漂亮，店家台风天还正常发货，感谢！
1	以啊，买了两部了，都是这家店买的，给朋友的，很到位，很好玩，游戏很快，视频很清晰，开机快，到位了哈
1	荣耀铁粉，收到迫不及待的开始下载，手里有个V9不喜欢甩给老公了，毕竟女生颜控，颜值高，麒麟970速度快！刚用，后期追评哦！商家物流很快，送了很多小东西，都很不错！
1	帮同事买的，荣耀手机很棒！京东物流一流的，只是从北京发货，等了几天。手机使用流畅，颜值高，还有很多实用赠品。
-1	屏幕有暗点，感觉比较坑。
1	电池续航很好，屏幕尺寸很合适，手机被人偷了，正好买了期待已久的荣耀10，华为荣耀值得信赖，不错的手机
0	这个指纹体验大差，其它还好吧。
1	很不错的手机，原装未拆封
1	手机用着挺不错的，客服态度很好，总之挺赞的
1	手机非常好和我预想的一样好，卖家也很热心不错的手机。
1	手机还可以，就是没有耳机有些不尽人意
-1	反应速度快，一点都不卡，值得购买
1	手机收到好几天了，很好用，吃鸡游戏效果很好，稍微有点发热，像素很好，电量还算可以
1	给老婆买的，很喜欢，国产骄傲。
-1	别人二手的吗   9月5号都激活了。
0	刚收到货，就随便的玩一下，用了一个中午，充电发热
-1	了两周，音量上键竟然失灵了？
1	够大 够薄 够炫
1	手机非常流畅，也很好看，给女朋友买的，她很喜欢，价格也很实惠，
1	我是一只蜘蛛踢踢踢体体刚下自习一趟
0	本地仓到的快，刚到手运行速度也快，然而所谓抢购就是2799在12点突然涨到2999再说优惠200降到2798，我想着该买还是得买少一块钱也是钱就买了，结果今天来评价，好东西，降到2699了，真好玩！
1	用起来很流畅，不知道续航怎么样，用过一段时间再追评
1	屏幕高级清晰，拍照效果很好
-1	么都不想说买了半个月降价100！
1	满意，手感很好  也很流畅
-1	我双十一买的2199，双十一过后第二天只要2099是什么意思?
0	观很好看，可是刚买的手机，为什么里面已经装了一堆乱七八糟的ap
1	手感很好，之前用的三星单手操作有点困难。这款单手操作完全没有问题，人脸识别超级给力。很对不需要的软件都可以直接卸载，不像有些品牌会绑定很多软件不能卸载。使用一段时间后再来追评。
1	手机很不错哦，运行流畅，玩吃鸡飞起。喜欢。
1	幕很亮，速度快，标配已贴膜和带外壳，我还单独买了.
1	快递很快，东西很好，手机种草了很久，这家店真的是物美价廉，用这个很开心
1	收到后用起来挺顺手的，第三个华为机了。不过有些功能用的该不是太熟练！性价比还是不错的！送的东西还没用上，不过确实很实用！包装的也很好。很安全！
0	机器还行  但是双12的活动送的一个也没有  客服说没看到有活动
1	好在平安夜收到了，是这么多年收到的最隆重的圣诞礼物，功能很新颖，极光蓝很漂亮，还送了膜，支架，耳机和手机壳，看到胡歌代言就很有信任感，这次会好好保护的，谢谢爸爸妈
1	一直用荣耀，值得信赖，到手一见很惊艳，蛮不错的，相信华为，卖家服务热情
0	前听别人说这款手机不错，结果第一次买这手机我，说一句~！*
1	不错一直玩了多半天还有四十四个电  挺顺畅   像素也挺好
1	第二部了，good
1	手机挺好用的，碎屏险是屏幕碎了寄给卖家卖家给修～
-1	没两天，卡的没话说
1	很喜欢，
1	运行速度快，款式杨样子好看，收手机大小刚好，手感不错。
1	老板服务态度很好！发货很快！收到货检查了是正品！可以放心购买！
1	外观完美，运行流畅，手感不错，物流速度快！
1	看着还行，用起来没什么感觉?，新手机开始都不错
1	手机很棒，用起来感觉很爽
1	玩了一天才来评价，第一次荒野行动就吃鸡了，哈哈，喜欢，验证过，是真品，原谅绿到基佬紫
1	用了一段时间了，来评价一下，总的来说还可以，屏幕是真大就是也比较耗电，拍照还凑合，总体来说不错
1	收到货，就迫不及待的打开了，手机颜色超漂亮，反应也灵敏。赞?
1	手机很耐用，电池容量也很大，荣耀老用户了，主要看里面有个红外线遥控用起来特别方便
1	是正品，荣耀10关注很久了，到手比预期的好用，尺寸大小合适，物流很快
1	手机很不错，物流还可以，商家客服很棒，推荐购买，极力推荐
1	手机外观好看，内存大，用起来也还流畅。电池没有那么耐用，充电一个多小时充满，新机软件太多！指纹解锁不是那么灵敏！
1	手机嘛，就一个原厂的，快递嘛就是发货会慢点，急用的要考虑下。手机屏幕小点，但合适我这种喜欢单手用的，电池嘛，电去得快，充得也快。这个价位，拍照好的，性能又不错的就荣耀10了，看反正我很满意了。
1	手机很漂亮，反应也很快，耗电不大，很满意
-1	吃鸡卡顿，没事就卡死，第一次也是最后一次用华为
-1	用了几年的华为一直蛮喜欢的，支持国产，但买了不到二十天，不小心外屏坏点，还必须要一换，价格还这么高，客服态度又不好，瞬间不喜欢了。
0	客服很好，物流也是醉，手机是正品，但没用不知道卡不卡
1	手感特别好，配置很到位，喜欢?一家人都在用华为手机，华为会越来越好
1	宝贝收到了，真漂亮眼色也很好看哦，很喜欢。物流挺快服务挺好总之很满意
1	颜色很不错，现在流行亮色，渐变色，屏幕很大很清晰很舒适，运行很流畅
1	华为手机真心不错，外观漂亮，用着也很方便，值得购买
1	速度很快。整体来说，很好。
-1	支持不了旧版本~和~，不太喜欢。
1	手机到了，炒鸡喜欢，［屏特好看QwQ］
1	一直买的这个品牌，用了几年了，大家很喜欢，赞一个！
1	618买的手机，20日到货，速度很快。手机使用顺手，很多软件正在研究使用功能。整体很满意！
1	很不错，客服很好很有耐心
1	颜色配置我都非常喜欢
1	屏幕大小合适 拍照效果好 分辨率高 手感不错 物流很快 商家服务好 全屏黑色我喜欢 手机运行速度快
1	手机用着很好，电池不打游戏能用2天，速度还可以。
1	刚拿到手机，顺丰快递 好评！卖家送的膜和手机壳，正在开机充电，后面追评
1	一直喜欢华为，性价比超高，回来马上试机，触屏反应很快，机子漂亮，送了配件和小礼品，大爱。
1	物流速度很快，手机不错
-1	手机拿在手里无法上图了，看看赠品吧4样东西首页号称599元，这贴膜你敢用榔头砸，用电锤转吗，还有这手里套路边3元钱的货，从赠品就能看出商家是否诚信！
-1	客服态度极度不好
1	快递真给力，很快就到货了，手机外观设计真好看，开机界面新颖，速度流畅，操作起来非常顺手，手感极好
1	手机到了，试用了一下，很不错速度快拿着很顺手
0	已经用了一个多周了，双十一买的，价格比较划算，这几天对着使用手册看了一遍，运行速度确实没得说，非常快，拍照模糊功能太强了，拍照比较假，最重要的是电池不耐用，我一天要冲两次才行。
1	反应速度很快，轻薄超前！屏幕尺寸正好，特别完美的是充电时效！手机自带不少很炫的科功能！不错，这是我的第三个华为手机，支持华为
1	手机很好看，也很好用的啊
1	不错！机子很漂亮！性价比很高！
-1	充电好慢，23开始充电一个小时才充69
1	手机很好用！很方便！情景智能能自动查快递，还能模拟识别卡！
1	速度快，大内存，容量大，大小也合适。拍照也很清晰。隐藏的home 键功能包含之前的三个功能键，很喜欢?！指纹反应很快。赞一个～
1	手机挺好用的，打游戏一点都不卡
-1	大家千万别来这家买，买个荣耀十触屏不灵就算了，原本说好的七天无条件退货，也不给退，说我买的是v9
1	比较了好久，最终选择了荣耀10，手机很漂亮，
1	物流正常，包装严实，手机运行很快，外观漂亮，照相效果不错，尤其夜景。推荐购买，性价比很高。
1	手机非常不错，一直信赖京东，满意。
-1	手机是不错的，应该是正品，只是这客服就呵呵了
1	刚拿到手机，感觉不错，赠品也比较多，要是有一个耳机就完美了！
1	手机运行流畅，也很漂亮，一点都不卡顿，照片清晰度也很高，很满意的一次购物，卖家还送了好多东西。
1	手机很好，很漂亮，一直在用华为的，
1	运行速度很好，很快，毕竟是旗舰机，拍照方面也很满意（评论照片是原手机拍的，不是荣耀10）
1	从产品包装完整 外观看是新品和正品
1	好，满意，五星，好评
1	功能很多，还没有全部使用，拍摄效果很好，内存足够大，手机反应很快，一点也不卡，书写识别很准，电池待机时间长，如果一直看，手机没电了也不怕，短短20分钟就可充到50%以上，再也不怕手机没电了
1	非常好用
1	手机到了，刚刚玩了一下，很流畅，华为手机越做越好了，卖家送的赠品也不错，唯一不好的就是，我一个男的，他给了我一个哈喽keiti的手机壳
1	外观不错，其它方面都可以，电不耐用，没有mat9耐用！
-1	自己看看吧，以后再也不会在京东买贵重物品了
1	很开心新手机，用起来手感和速度都可以
1	手机收到了，刚开始用，挺不错的，后续跟进！
-1	114号购买的降价200118拿到手的，拿到手这款手机又降100我去这降价速度比5G网络还快。玩游戏进入页面也会延
1	先说京东物流，贼快，昨晚下单，今天就到了至于手机怎么样，用一段时间再来评价
1	外型时尚，速度快，照相感觉美化过度了,但效果还是不错的，性价比高，值得买
1	手机真得非常不错，颜色很亮！运行速度快，物流速度超快！值得下次光顾！
1	买的是蓝色，很好看的极光，拿去换卡中国移动小姐姐问我是什么手机这么好看，哈哈！很满意很满意，速度很快，屏幕够大用来看抖音很爽，特别ai摄像头拍出来效果特别好！超级满意！打游戏功能流畅！
1	破手机玩游戏巨卡
-1	手机边玩边充电会自动关机，本来想退，商家说7天无理由退换货的条款激活后不能退，无语，好吧，那去修，然后2，3天了都不给打电话联系，每次一问就是转来转去，具体是什么流程啥也说不清楚。奉劝各位还是去实体店买吧，网上有风险购买需谨慎。
0	帮别人买的，他给出的评价：边框大，指纹不灵，体验一般。
0	还算满意的购物
1	运行速度超快，运行游戏微微热，颜色非常好看
1	物流快，包装完好无损，荣耀7一直用到荣耀10，支持国产。
1	暂时还好，希望一直都不错吧
-1	才买几天就降了200元，京东坑大了。
1	用着很不错哟，玩游戏不卡，苹果六换荣耀10，感觉还不错，回头给老妈也换一个。
1	手机不错，颜值高，速度快，商家发货也很快，必须给满分
0	什么6g运行还不够我另台3g用得溜。买后悔了！
-1	电池不耐用，价格降价快，不建议下手
1	手机已经收到   特意用几天后才来评价  续航能力还行  充电很快  拍照像素也很高   比较满意
1	这个颜色很绚丽，很亮眼很喜欢，试了下声音 性能跟像素都很不错，电池也耐用  关键店铺服务好
1	用着很好，速度很快棒棒的
1	用了几天才来评论的，没有原装耳机，送了一个我觉得不好，所以也没用，扔一边了，手机整体还可以，小巧，充一次可以玩一天
1	手机特别喜欢，跟宣传里说的一样
1	手机质量很好 是正品 手感很好 玩吃鸡有点发热 但不卡 就是快递太慢了
1	挺好的。很不错的。非常满意。
1	手机不错，性能手感很满意，但是送的钢化膜就烂着呢，其他都不错，很满意
1	跟个板砖一样的尺寸，玩玩游戏不错
0	还行，没想想的那么坏
1	用的感觉挺好的，也不卡顿，充电也快，玩游戏也流畅。值得拥有
1	手机收到几天了，特意试过以后来评价。功能挺强大的，运行速度流畅，各种软件用着也很舒服，就是相机还没整明白，不过像素没得说。耳机是华为原装的，还不错。毕竟是华为，支持国产。就是得劲！
0	屏幕显示，把持手感，运行速度，拍照等等都是不错的，指纹解锁和面部解锁也非常不错，但电池确实是硬伤。我都有点怀疑这真的是新机吗？掉电搞得我都不敢随便看新闻了。
1	很棒，很满意。华为荣耀的果然不错。手机性能很好，还送了膜和手机套。开心开心！
0	样式特别好就是玩起游戏来发烫
1	手机是可以的真的，很棒很好看(?)?。
1	还可以，还可以
1	帮同事买的，自从在京东买了手机，不想去商场了，便宜又好用
-1	无论哪方面都不理想
-1	没有描述的那张那样好
-1	买东西一般都不怎么写评价，但是商家太气人，买手机带的手环是坏的，联系客服，答应的特别好，说是给换一个，结果好几天收不到货，再联系客服，一上午，四五次联系，根本没人搭理
1	屏幕很大。单手可以操控。按键操作快速。很完美。下单两天了跟客服沟通。卖家才发货 。物流快递给力。不用久等。以后用了才知道，希望是正品行货。 
1	速度很快 丝般顺滑 耗电比想象中好 玩游戏也一点不卡 不错 手机一直牧申家买 性价比高
1	手机还不错啊，之前的手机屏幕很大，这个手机屏幕小了很多，要适应一段时间。小巧一点能放进口袋也不错。有送了华为的耳机和手机套
1	赠品多多，大气外观，#的颜色，强劲的性能，公道的价格，让人爱不释手。
1	手机到了，很满意，分辨率很好 速度也快。
1	华为手机让我感觉到了国货的进步，颜值与性能并存
0	一直使用华为mate系列，第一次买荣耀系列，客观评价一下，手感外观，制作工艺进步不小，不足地方，屏幕触控感，使用体验和华为mate系列还是不一样，比较廉价的感觉，也许这正是厂家的定位布局，但也花了3000块了，感觉2299比较符合这个机器的价值，希望以后提升一下体验感，作为备用机，很不错。给个中评吧。支持国货。
1	刚拿到手机，过段时间在评价
-1	送货太慢了
-1	手机是挺好的，就只是裸机，没耳机，挺失望的，希望能送个耳机
1	手机是买给老婆的，老婆用了几天，觉得很满意。我去查询过了，是正品
1	手机不错，以下标准评终于收到我需要的宝贝了，东西很好，价美物廉，谢谢掌柜的！说实在，这是我购物来让我满意的一次购物。
1	首先说声对起来评价晚了，就是先体验一段时间才来评价，荣耀手机了手机外观比较漂亮，运行速度非常快，玩游戏开电视都不发热，拍照功能真的强大，照片和专业相机一样，手机智能功能也好用，支持国产手机，本人一直都是用华为手机，华为手机是中国人的骄傲。
1	用了一天，感觉不错，充电速度很快，屏幕分辨率也很高，很喜欢。
0	送的手机壳呢
1	第一次买感觉挺好的
0	发货很快；手机好看；但运行不是很快
1	完美，很满意，上一个用的Note8，这次10，提升了不少，很喜欢上下扬声器
1	很好.价格优惠多.还送那么多礼品.值.
1	真的特别开心拿到新手机，真的跟我想的一样，非常漂亮!屏幕够大，像素够好，这个价真的非常值了，还送了华为的耳机很喜欢!还有膜还有手机壳和吃鸡神器。卖家真的是很贴心了。晚上又可以开心吃鸡了。最后想说一句，面部解锁真的良心，不到一秒就解锁!
1	全屏手机看起来非常大，而且又小巧精致，方便拿，用起来非常流畅，有很多隐藏的小操作特别实用，等待更多的发现
1	一直用华为的手机，讲真这些年国产手机进步真的是神速，荣10本身不错，包装简洁，还自带了原厂保护壳，原厂膜也是直接贴好的，很贴心用心，只是没先去看看实物在买，真的太小巧了，单手横行绰绰有余，更适合女孩子用，对比现用的mate8，简直了好比小轿跑和大SUV的区别强烈建议手大的人慎买，买6.0屏幕以上的更合适，另还是要吐槽下现在所谓的全面屏概念，屏幕周围那一圈黑框还是太宽太大了，点亮屏幕后周围那圈黑框不忍直视希望华为改进加强越做越好。另商家答应的送的吃鸡神器换自拍杆呢?，我要自拍杆啊
1	物流速度很快，店家服务态度很好，快递哥服务态度也是很好！刚到就用上了，手感特别棒！很好看，喜欢！
1	正品，可以放心购买
1	手机很好，做活动时买的，便宜200多，是正品，有nfc和红外功能，拍照也不错
0	手机总体还不错，拿到手机，但是，我要的发票呢？都备注好了又不给我，保修卡呢？
0	手机很漂亮! 最大的遗憾就是没有耳机，手机发热!
1	手机是正品，在官网验证过！用起来不错，反应很快！照相相素不错！我用完全够了
-1	记得在我预约的时候网站上有说送耳机的。 现在去商店没看到此项了.
1	用了一晚上，颜值是喜欢的，然后软件和速度正在体验。大小也好。人脸识别功能似乎很好。
0	先用用，过段时间再来评价
1	带电方面好手感很合适屏幕灵活好用，华为手机值得拥有，非常完美
1	真的惊艳到了，虽然单手操作可能困难，但是为了单手操作而买手机也不会选择这款吧。比我之前的R9好太多了?上下两端都有扬声器，外放给力。
1	手机挺好的  物流很快  快递小哥哥很好nice
1	手机收到，高清像素，很不错，值得入手！
1	之所以买这家的手机是因为他家可以分期，学生党比较穷。首先说优点吧，颜值还可以，本人觉得紫色比蓝色好看，但是紫色泛绿色这是大家都知道的事情；单手操作很方便，运行内存很流畅，游戏目前还没体验，不过应该不会差，毕竟内存大，续航能力比较好。缺点：人脸识别和指纹识别都很费劲，我不知道是不是买到了假货，还是所有的荣耀10都这样，屏幕没想象中的大，给人一种细长细长的感觉。物流也算比较给力，客服态度也很好，脾气很好，送的东西很多哎，拆快递算是一种惊喜。
1	手机买来送给老爸的，老爸特别喜欢，系统流畅，照相效果也非常好是个性价比非常高的手机，一直都在佳沪店买手机，放心，不会担心是翻新机，而且发货速度也太快了吧
0	外观还行，想玩游戏还是别买了，到货包装损坏
1	挺好的，只是不习惯。不会用
1	真的很不错，之前我以为第三方商家，买东西不靠谱，然后现在收到货了才知道我错了，比自营商城贵一百块钱，绝对值得，特别是送的耳机，音质非常非常好，还有充电宝自拍杆，都非常不错，服务态度也贼好，手机收到后要更新系统，不然指纹识别不好用，
0	手机玩会就发热，其他还好
1	非常好，电池耐用，吃鸡很爽，看视频也很爽，手大的建议入手。荷包小了是装不到的。
1	屏幕比想象中的小很多，比我用得魅蓝e2还小些，适合手小的人，用着还行了，用上段时间再说
-1	金属边是缺陷。像铝合金
1	这手机真是好看，手机的后面真是亮瞎了眼
1	小此款手机就是有点小，用功能还行
1	冲电一次用一天加一晚上没问题，手机很流畅，没有发热现象。nfc功能很给力，地铁公交，门禁每压力
-1	问题一箩筐  用了俩月了  真想退货
1	性价比高，处理好，待机时间长，运行速度还可以，支持快充
1	很好的一部手机，非常满意令我爱不释手。
1	真正高大上的产品，外观设计符合自己的要求，拍照清晰，最主要的是用起来顺畅。唯一美中不足的是没有送耳机。
-1	差评  我刚买就搞活动送东西
1	手机很不错，很漂亮，性能也挺好的，不愧是国产?值得拥有
1	感觉不错，我很喜欢。颜色鲜颜
1	大屏幕，清晰细腻，反应快！
0	看起来挺不错的，不过说好的送耳机的呢？怎么没看到耳机
1	很好用，性能也好，价格也合适
1	很不错nice，送朋友的，她用了几天说很喜欢
1	配上最新的系统，玩游戏很流畅
1	和理想的差不多，打算买mate20.预算不够，不过荣耀10不错。
-1	用了一天，卡死了  怀疑是翻新机，总之是一次很不愉快的购物
0	用着有点不顺手，原相机拍摄人像嘴唇都是黑黑的，手机抬起亮屏不是很灵敏，分屏功能不够vivo人性化，其他还好
0	玩腾讯游戏会发烫，吃鸡偶尔会失灵
1	整体质量还不错，还是比较高大上的！
1	手机不错，蓝色很喜欢，指纹解锁很灵敏，人脸解锁很灵敏
1	很好很喜欢物流速度快下次还会光顾
1	拍照效果太棒了，几乎没有失真。速度快内存强大，是老公需要的款。
1	非常满意，试用几天，感觉很好，荣耀note系列我的最爱。
0	一般般吧，感觉不是很流畅，有卡顿现象
1	看图说话，使用比较流畅（比想象中略差），可能是我要求过高了吧，背面很好看，比图里的好看，很少见实物比图好的。玩游戏并不卡，比如吃鸡和王者荣耀什么的。
0	还好吧，京东物流很快，到货第一时间开箱体验了一下，包装盒上没有封条，不知道是不是翻新或进水机。手机边角有瑕疵有掉漆，我觉得可以接受。总体还行～不是特别失望
1	机挺好的。。速度很快。一直用华为，以前荣耀7，换成p9。 昨天早上抢的，今天早上顺丰就送到了，确实给力，不过花了3099，好像多了100。。突然下面只有中间一个键，有点不习惯。哈哈。。其余都很好，支持华为，支持国产。。顺便我问一下。华为p9用了一年4个月，电池只能用半天，换电池能解决这个问题吗？谁能帮我解答下，，谢
-1	手机用了1个月，之前都挺好，现在home键不好使，一点反应没有，更狠的是手机每过大约半分钟的时间就会自动返回一下，就相当于按了一下hone键，最气人的是客服，他连问都没问什么情况就让我寄回手机维修，现在我感觉一个人的所有信息都在手机上，能随随便便的寄回去么，我就是想修一下有那么费劲么，第一次买华为手机，本想支持一下所谓有良心的国产，没想到竟然是这样的结果，伤心，气愤！
-1	想多说，买之前一个态度买了之后又一个。给要买的人一个建议！买不买自己看着办？
1	手机收到了，很不错，是正品，而且送了很多赠品，运行很快，值得购买
1	第一天下单，第二天到货，京东物流确实棒。手机用了几天了，也贴上膜了，外观漂亮，性能好，性价比高。
1	现在刘海屏都长这个样，速度快，操作方便。
1	很好，我很喜欢，手机内存足够大，非常快
-1	垃圾店铺，发个货，发了半个月，签收4天就不能退换货，补开个发货，超时不回，谁卖谁后悔
-1	运行不行
1	手机用的很顺手，客服态度也很好，赞
1	收到了，还不错的，手机整体流线型很好，外壳造型很亮，手机拿在手机很小巧。
0	觉自己买了个暖手宝啊！?
-1	刚买就降价，申请价保各种推搪，我心目中美好京东形象就这么崩塌了，之前还推荐好友用京东买，我呸，以后再也不会在京东买东西了，不见，京东！
1	物流挺快的，质量也挺好的，具体用了再说
1	手机非常好！谢谢老板！
1	机器外观漂亮，充电速度快，比较满意！
1	我觉得手机不错。喜欢大屏。续航能力强。性能也还可以的手机。还送了一些小礼品。感觉很实在。自己对华为的产品。也很信得过。可以的。店铺服务态度也可以。下次会多光顾的。
0	除了电池，别的都不错。
1	手机拿到了，感觉还是不错的，只是6g的运行内存实际可用的只有3g
-1	哎呀用了几天来评论了，打王者荣耀屏幕经常失灵，好伤心
1	很好用的机子，一点没毛病。
1	物流速度快，商品正宗，非@货
-1	很不满意的一次购物，买了三台手机，有一个其中没有耳机，催了客服n次，不理不睬的
1	手机正品，发货速度快，好评！
1	物流给你，手感舒适，线条流畅，性价比高，超级喜欢大爱
1	心水机型，漂亮。支持国货
1	买了两台都是这款，速度快，款式好看，值得推荐购买。
1	用了二天，反映快。还送五个小礼品。送货快，送货小哥有礼貌。
1	手机很好，又美，性价比高，拍照很清楚。
0	相机拍照不清楚，像素严重缩水
1	手机好看，尤其是外观，配置很高各种高逼格的配置都有，人脸解锁啦智能助手啦，反正都能用的上，满意
1	不错，手机拿到了，还可以
1	很满意。第三个荣耀手机了。一年一部
1	有点色差，但是总的来看还是挺好看的，很喜欢，邮寄的速度真快，很是给力，今天用一下，找找感觉
1	买的6+128。以前的手机太卡了，正好赶上换手机，手机Sat错，不过有些功能很#人，不尽人意啊。整体挺好。
1	刚vu**手语操退v半个月雨
1	大屏看着很爽，感觉比NOTE8大不了多少。窄点手感好点。特价不错。2480
-1	真心不喜欢华为，这手机是帮同事购买
-1	别提了，这个电啊！我都想哭了。
-1	得说 6
1	东西收到  很满意 漂亮
1	收到了，手机克隆把以前的旧手机的东西全备份过来了，没想到手机屏幕这么大，用着还行挺爽的赠送的东西也好用，除了那个手机环太薄
1	速度可以，买第二台了，一台给老婆用
1	刚到的货，很满意，还送了很多东西，非常喜欢
1	很流畅，物有所值，继续支持华为荣耀
1	手机初步感觉还不错，拿到手以后拆开快递包装，手机包装盒的包装膜又几处刮花的现象，可能是运输的时候造成的吧！
1	速度只能用一个字形容：杠杠的
1	很不错的一部手机，因为之前也是华为所以数据完美转移过来，非常赞，省了我很多时间
0	指纹识别正确率低，响应迟钝。其它还好。
1	手机是正品，用了几天速度非常快，送的礼物很实用，质量非常好。
1	完全没受双11物流影响，速度很快，手机手感极好，速度很快，充电速度没的说，外观很完美很喜欢，打游戏很爽，970就是强大哈哈哈，拍照也很好，支持国产！值得信赖！
-1	手机不错，支持华为京东服务越来越差越来越不靠谱，买的三只松鼠大礼包竟然不能按时送达，
1	好用啊，储存大，可以下载很多。
1	屏幕效果不错，电池很好，非常满意的一次网购
1	很好用，送货及时，漂亮很喜欢，速度快
1	挺好的，不错，发货也挺快。也挺好的。
-1	个小时的路程硬是送了10天。
1	宝贝收到了谢谢！
1	手机很酷，有面部识别解锁。外观和屏幕也很漂亮，第一次用全面屏，大尺寸，小体积，这个点赞。不过用的还不是很顺手，昨天刚收到，物流太慢了。
1	品。服务很好。谢
1	手机很好用，不卡顿，希望一段时间后电池耐用点。
1	物流太慢了，刚用就发烫
0	希望服务好一点，这个全保的。
0	缺点：发热 耗电 边框跑马 厚 摄像头突出 系统不流畅优点：屏幕比P10好多了，闪存2.1的 拍照不错
1	非常满意的一款手机。赠品也不错。我是26号晚上下的单，因为之前没货，但是京东物流是真的没话说，快。我买的幻影蓝，非常好看，手机是正品，亲自检验。麒麟970+双8.1系统+人脸识别+超声波指纹识别+AI相机(强大的像素)，堪称完美。在2600的价位，性价比估计是最高的吧，v10很多硬件都跟不上荣耀10，但价格还比荣耀10高，要上手可以早点上手，估计没一年是不会降价的。不喜欢刘海可以隐藏掉，屏占比相当高，指纹解锁那里宽度也是做到极致，只是为了更高的屏占比。唯一不好的一点，貌似25分钟并不能充50%电(也可能有什么设置没被我知道)，还发现个小技巧，指关节双击屏幕也是可以截屏的。
1	一直都是用的华为，很好用
-1	一般般，不咋滴，触屏不怎么灵，
1	不错手感不错，也很漂亮，像苹果
1	帮公司同事买了，她说这个款手机信号好，很漂亮。手机拍照效果也好。手机是全新的正品。
1	手机触感不错，网速挺好，颜色感觉这个非常好，不卡，电量可以，支持华为～
1	很赞，支持国产，做工完美
1	东西到的很快，手机很靓，老婆很喜欢，相比IPX的价格，这个性价比很高了。听说他很多拿IPX的女同事都在问这事什么手机，颜色这么好看。质量没问题，摄像头很棒，听说自拍不输Iphone，不过也不是我用，只要老婆喜欢就是好的，五星好评没跑的，不仅仅是手机 包括商家的态度、物流、赠品等等。。。。希望以后还能继续保持
-1	手机没得说，但是我抢的首发，你30号到就说不过去了。要不我抢首发干嘛？
1	手机很不错，使用了几天才评价的，小巧方便
1	值得购买跟不错的手机  华为手机品牌大 值得信赖
1	紫色很喜欢，大小刚好，送的赠品也实用，推荐的大家使用
1	很好  非常好   很高级   非常高级
1	买了两台，骚蓝与闷黑。个人还是偏向于蓝色，亮眼啊。运行流畅，华为家族的设计就是好看。纠结颜色的可以对比一下，如果是为了照镜子，个人感觉蓝色更亮一些，镜面效果比黑色的要好。
1	感觉挺好的  先用一段时间试试吧
1	国产手机的精品，外表炫酷，性能强劲，体验很棒
1	第一次购入，还不错，价格便宜。他就也快！
1	荣耀10对于我来说   那是一直都喜欢  从他刚开始发布到现在   一直想买   （不要问我为什么   因为他是前置指纹 ）  他电池吧   总体来说   够用  而且又是超级快充  他相机吧   有al加持   也不错  速度的话   不要担心  肯定是非常快的   不说那么多  各个方面还是非常好的
1	用了之后才来评价的，非常好，反应很快，手感很好
1	宝贝质量很好    好评
1	很幸运的拿到了这部手机，不得不说相比之前荣耀系列优秀太多，没有讨厌的刘海屏，有游戏加速功能，能流畅游戏，手机又不会发烫，lucknice
1	机包装厚实，没破损，手机质量很好！我想要的，给5分好评，下次购买再找该店！
1	刚到手还没用过！外观看起来不错，手感也好！
1	一次购买荣耀的产品 之前一直用的苹果 不买安卓机就因为系统会卡 不过 这次买的华为荣耀10完全没有我所顾虑的卡的问题 现在用下来都很流畅 打游戏 看视频 听歌都试了一下 还是不错滴 以后就这样转战安卓机把哈
